,id,Name,scID,SG_id,SG_name,TM_id,TM_name,query_name
768,48421338.0,Gesaffelstein,48421338.0,19367.0,Gesaffelstein,K8vZ917CL60,Gesaffelstein,gesaffelstein
769,944515.0,InfectedMushroom,944515.0,,,K8vZ917Gtb7,Infected Mushroom,infectedmushroom
770,1242539.0,ASTRIX (official),1242539.0,97767.0,Astrix,K8vZ9174j9V,Astrix,astrix ()
771,24098530.0,Daniel Caesar,24098530.0,485601.0,Daniel Caesar,K8vZ917fLyV,Daniel Caesar,daniel caesar
772,3208468.0,Björk,3208468.0,246223.0,Brant Bjork,K8vZ91713-0,Bjork,björk
773,6888303.0,TWiStartups,6888303.0,,,,,twistartups
774,63294369.0,OTODAYO Records,63294369.0,,,,,otodayo 
775,1319725.0,QUINTINO,1319725.0,22673.0,Quintino,K8vZ9172cWf,Quintino,quintino
776,22395318.0,Trap and Bass,22395318.0,361259.0,Trap and bass,,,trap and bass
777,16768.0,Netsky,16768.0,26657.0,Netsky,K8vZ917uMb7,Netsky,netsky
778,166544.0,Southbank Centre: Think Aloud,166544.0,,,,,southbank centre: think aloud
779,3009842.0,Snap Judgment,3009842.0,255492.0,Snap Judgment,K8vZ9173If7,Snap Judgment,snap judgment
780,40410772.0,THUMP,40410772.0,34751.0,Thump,K8vZ917CWVV,Thump,thump
781,33716253.0,The Strokes,33716253.0,6296.0,The Strokes,K8vZ9171UUf,The Strokes,the strokes
782,9407084.0,Trap Sounds,9407084.0,,,K8vZ9172kqf,Venus Sound Trap,trap sounds
783,15197928.0,Essential Music,15197928.0,390866.0,Essentially Chanukah,K8vZ9171McV,Essential Elements,essential 
784,1431736.0,RÜFÜS DU SOL,1431736.0,267482.0,RUFUS DU SOL,K8vZ9173ujV,RÜFÜS DU SOL,rüfüs du sol
785,58879381.0,Gryffin,58879381.0,403608.0,Gryffin,K8vZ917fZt0,Gryffin,gryffin
786,11027262.0,The Dinner Party Download,11027262.0,,,Z7r9jZaFW9,Dinner Party Download,the dinner party download
787,834631.0,ALAN BRAXE,834631.0,181642.0,Alan Braxe & Fred Falke,K8vZ9172y1f,Alan Braxe,alan braxe
788,251687.0,ghostly,251687.0,391434.0,Ghostly Kisses,K8vZ917fEIf,Ghostly Kisses,ghostly
789,36922176.0,JonBellion,36922176.0,,,K8vZ9173mmV,Jon Bellion,jonbellion
790,2692044.0,JLS Official,2692044.0,8894.0,JLS,K8vZ917G9of,JLS,jls 
791,56873359.0,TeamVisionary,56873359.0,,,,,teamvisionary
792,36417123.0,Big EDM Sounds Network,36417123.0,,,,,big edm sounds network
793,1286409.0,Juicy M,1286409.0,272639.0,Juicy M,K8vZ91734V7,Juicy M,juicy m
794,26905490.0,Tropkillaz,26905490.0,300818.0,TROPKILLAZ,K8vZ917KaK7,Tropkillaz,tropkillaz
795,102435699.0,bitbird,102435699.0,,,,,bitbird
796,302173.0,DANNIC,302173.0,99063.0,Dannic,K8vZ91782y7,Dannic,dannic
797,217087.0,Hotflush,217087.0,,,K8vZ917GLv0,Hot Flush!,hotflush
798,8627508.0,Jasmine-thompson,8627508.0,324807.0,Jasmine Thompson,K8vZ917KHS7,JASMINE THOMPSON,jasmine-thompson
799,12190198.0,reginaspektor,12190198.0,,,K8vZ9175lLV,Regina Spektor,reginaspektor
800,846631.0,Thomas Jack.,846631.0,279462.0,Thomas Jack,K8vZ917oUu0,Thomas Jack,thomas jack.
801,137591983.0,Lick It Loud!,137591983.0,,,,,lick it loud!
802,137591697.0,Wave Worx,137591697.0,,,,,wave worx
803,173078583.0,Sunglazed,173078583.0,,,,,sunglazed
804,137592250.0,Drumwerk,137592250.0,,,,,drumwerk
805,3789802.0,SiaMusic,3789802.0,4222.0,Sia,K8vZ9175tM7,Sia,sia
806,1314584.0,Lido,1314584.0,288874.0,Lido,K8vZ9173mMV,Lido,lido
807,92661.0,BICEP,92661.0,29280.0,Bicep,K8vZ917CgK0,Bicep,bicep
808,165861014.0,SOUNDMOOSE,165861014.0,,,,,soundmoose
809,95824500.0,Oh Wonder,95824500.0,308753.0,Oh Wonder,K8vZ917K2xV,Oh Wonder,oh wonder
810,20353464.0,VOLAC,20353464.0,630227.0,Volac,K8vZ9179FO0,Volac,volac
811,175643.0,fabric,175643.0,282965.0,Fabricio Werdum,K8vZ9175tYf,Fabric,fabric
812,1798175.0,Paul Oakenfold,1798175.0,4769.0,Paul Oakenfold,K8vZ9171tg0,Paul Oakenfold,paul oakenfold
813,891320.0,Com Truise,891320.0,17640.0,Com Truise,K8vZ917C1Hf,Com Truise,com truise
814,735621.0,Flight Facilities,735621.0,34486.0,Flight Facilities,K8vZ9172Pk7,Flight Facilities,flight facilities
815,8842400.0,Jagwar Ma,8842400.0,69928.0,Jagwar Ma,K8vZ9178txV,Jagwar Ma,jagwar ma
816,694077.0,FOALS,694077.0,6033.0,Foals,K8vZ917GF37,Foals,foals
817,4545.0,solomun,4545.0,22631.0,Solomun,K8vZ917o31f,Solomun,solomun
818,1461632.0,Finders Keepers Records,1461632.0,371371.0,Finders Keepers,,,finders keepers 
819,120536.0,UMEK,120536.0,22616.0,Umek,K8vZ917udTV,Umek,umek
820,72528.0,VictorRuiz,72528.0,,,K8vZ917pSdf,Victor Ruiz,victorruiz
821,13245797.0,Carl Cox,13245797.0,11924.0,Carl Cox,K8vZ9175vGf,Carl Cox,carl cox
822,4364090.0,Nina Kraviz,4364090.0,18965.0,Nina Kraviz,K8vZ9172qC7,Nina Kraviz,nina kraviz
823,4382366.0,Ben Klock,4382366.0,22619.0,Ben Klock,K8vZ917C8m7,Ben Klock,ben klock
824,19766339.0,R3HAB - I NEED R3HAB,19766339.0,,,,,r3hab - i need r3hab
825,199125125.0,Discovery Sounds,199125125.0,,,,,discovery sounds
826,902711.0,Pete Tong,902711.0,22990.0,Pete Tong,K8vZ9171sE7,Pete Tong,pete tong
827,4583.0,Noir,4583.0,363762.0,Chalet Noir,K8vZ917faFf,Petite Noir,noir
828,44824221.0,Lions Tour 2013,44824221.0,,,,,lions tour 2013
829,30157446.0,Mike WiLL Made-It,30157446.0,427759.0,Mike Will Made It,K8vZ917oXkV,Mike Will Made It,mike will made-it
830,4202646.0,Emmy The Great,4202646.0,80047.0,Emmy The Great,K8vZ917Gky7,Emmy the Great,emmy the great
831,5022454.0,GeorgeHarrison,5022454.0,,,K8vZ9171Cy7,George Harrison,georgeharrison
832,4253081.0,Vanessa Carlton,4253081.0,10025.0,Vanessa Carlton,K8vZ9175kW7,Vanessa Carlton,vanessa carlton
833,5324694.0,Nasir Jones,5324694.0,,,,,nasir jones
834,3541596.0,Warpaint,3541596.0,5003.0,Warpaint,K8vZ917GNtf,Warpaint,warpaint
835,1794137.0,ohDaughter,1794137.0,,,,,ohdaughter
836,118737.0,Portico Quartet,118737.0,28050.0,Portico Quartet,K8vZ91749TV,Portico Quartet,portico quartet
837,10488410.0,PLACEBO (Official),10488410.0,1445.0,Placebo,K8vZ9171Qwf,Placebo,placebo ()
838,2891879.0,thebeatles,2891879.0,,,,,thebeatles
839,2270251.0,PJ Harvey,2270251.0,1444.0,PJ Harvey,K8vZ91712J7,PJ Harvey,pj harvey
840,1245947.0,Hyro The Hero,1245947.0,,,K8vZ917C-3V,Hyro Da Hero,hyro the hero
841,237204.0,Anjunadeep,237204.0,301117.0,Anjunadeep,K8vZ91745D7,Anjunadeep,anjunadeep
842,14998293.0,UZ,14998293.0,5798.0,Pennsylvania 400,K8vZ91780p0,Uz,uz
843,63940117.0,Tasty,63940117.0,264920.0,TastyTreat,K8vZ9173V3f,Tasty,tasty
844,2897102.0,TheFatRat,2897102.0,,,K8vZ9174DH0,theFatRat,thefatrat
845,4562420.0,Krewella,4562420.0,26342.0,Krewella,K8vZ9172IH0,Krewella,krewella
846,2517228.0,Panda Eyes,2517228.0,688089.0,Panda Eyes,Z7r9jZaGjx,Panda Eyes,panda eyes
847,882095.0,Modestep,882095.0,12840.0,Modestep,K8vZ917GmoV,Modestep,modestep
848,101993857.0,Pantheon Select,101993857.0,,,,,pantheon select
849,873178.0,andhim,873178.0,28020.0,Andhim,K8vZ9173uW0,Andhim,andhim
850,5104908.0,groove armada,5104908.0,4321.0,Groove Armada,K8vZ9171NuV,Groove Armada,groove armada
851,570385.0,BRAINFEEDER,570385.0,146181.0,BRAINFEEDER TOUR,K8vZ91733IV,Brainfeeder,brainfeeder
852,2580498.0,UmmetOzcan,2580498.0,,,K8vZ917oa4f,Ummet Ozcan,ummetozcan
853,2185042.0,Rise Records,2185042.0,9666.0,Rise Records Tour,Z7r9jZadCE,Rise Records Tour,rise 
854,31524382.0,REZZ,31524382.0,333738.0,Rezz,K8vZ91718o0,Rezz,rezz
855,1153176.0,billboard,1153176.0,9663.0,Billboard Music Awards,K8vZ9171QQV,Billboard Music Awards,billboard
856,27053630.0,EKALI,27053630.0,295008.0,Ekali,K8vZ9173Bcf,Ekali,ekali
857,3193.0,marekhemmann,3193.0,,,,,marekhemmann
858,1330033.0,Thomas Hayden,1330033.0,,,,,thomas hayden
859,361503.0,davidaugust,361503.0,,,K8vZ917os-7,David August,davidaugust
860,45725817.0,Dj Quads,45725817.0,,,K8vZ9173NR7,Quad City DJ's,dj quads
861,427999.0,Joakim Karud,427999.0,,,,,joakim karud
862,3669590.0,Tobu,3669590.0,398806.0,Say goodbye to work and hello tobubbly Xmas break.,,,tobu
863,1953860.0,Alesso,1953860.0,14236.0,Alesso,K8vZ91726I7,Alesso,alesso
864,3392465.0,AERO CHORD,3392465.0,309718.0,Aero Chord,,,aero chord
865,2983952.0,Waka Flocka,2983952.0,367643.0,Prime Social Group Presents Waka Flocka Flame,K8vZ917GnEV,Waka Flocka Flame,waka flocka
866,115846556.0,Marz,115846556.0,430477.0,TRZEBA MARZYC - koncert,K8vZ9172aQ0,Marz Lovejoy,marz
867,22753436.0,All Trap Music,22753436.0,,,,,all trap 
868,9931761.0,Fat Nick,9931761.0,311195.0,Fat Nick,K8vZ917fCmf,Fat Nick,fat nick
869,4564691.0,Valentino Khan,4564691.0,150041.0,Valentino Khan,K8vZ917o2nV,Valentino Khan,valentino khan
870,8943579.0,The Internet Music,8943579.0,23201.0,The Internet Band,K8vZ9171chf,New York Music and Internet Expo,the internet 
871,889.0,Soma Records,889.0,193498.0,Ashes of Soma,K8vZ917GGsf,Soma Records Night,soma 
872,3579119.0,Lookas,3579119.0,275476.0,LOOKAS,K8vZ9173Qq0,Lookas,lookas
873,139025764.0,EDM Repost,139025764.0,,,,,edm repost
874,32215203.0,WILOUGH,32215203.0,,,,,wilough
875,19697998.0,Nelly Official,19697998.0,4548.0,Nelly Furtado,K8vZ9171Yef,Nelly,nelly 
876,42993000.0,Miley Cyrus,42993000.0,373551.0,Miley Cyrus & Her Dead Petz,K8vZ917Gk4V,Miley Cyrus,miley cyrus
877,25730745.0,Motown Records,25730745.0,149739.0,A Tribute to Motown,K8vZ9178oof,Motown The Musical,motown 
878,16741668.0,NE-YO,16741668.0,1322.0,Ne-Yo,K8vZ9175Ho0,Ne-Yo,ne-yo
879,1330913.0,Rebelution,1330913.0,1515.0,Rebelution,K8vZ917Gp77,Rebelution,rebelution
880,10701489.0,Natirutsoficial,10701489.0,,,,,natirutsoficial
881,241720.0,Fat Freddy's Drop,241720.0,4667.0,Fat Freddy's Drop,K8vZ9175Bd7,Fat Freddy's Drop,fat freddy's drop
882,74594593.0,chinchilla,74594593.0,134069.0,Chinchilla,,,chinchilla
883,892605.0,sam gellaitry,892605.0,343605.0,Sam Gellaitry,K8vZ917faS0,Sam Gellaitry,sam gellaitry
884,7925858.0,Dirty Music / Production,7925858.0,,,Z7r9jZadvp,Dirty Elf Productions Local Showcase,dirty  / production
885,1564084.0,Claude VonStroke,1564084.0,15126.0,Claude VonStroke,K8vZ917GFTV,Claude VonStroke,claude vonstroke
886,204698.0,Kill Paris,204698.0,411362.0,Chill Harris (aka Kill Paris),K8vZ9178hgf,Kill Paris,kill paris
887,1591629.0,KROQ,1591629.0,696933.0,Kroq Absolut Almost Acoustic Christmas,K8vZ9171o-0,KROQ Weenie Roast,kroq
888,660293.0,Smashing Pumpkins,660293.0,1645.0,The Smashing Pumpkins,K8vZ9171FDV,The Smashing Pumpkins,smashing pumpkins
889,505425.0,Vagrant Records,505425.0,431175.0,The American Vagrants,K8vZ917fQ0V,Vagrant Nation,vagrant 
890,14704423.0,the1975,14704423.0,,,K8vZ9178147,The 1975,the1975
891,14067279.0,Edward Sharpe Mag Zeros,14067279.0,,,,,edward sharpe mag zeros
892,26413442.0,-EELS,26413442.0,5101.0,Eels,K8vZ91719qV,EELS,-eels
893,237833.0,Slightly Stoopid,237833.0,567869.0,Slightly Stoopid Soja,K8vZ9171B37,Slightly Stoopid,slightly stoopid
894,7393028.0,Daptone Records,7393028.0,418255.0,DAPTONE RECORDS presents... NAOMI SHELTON,K8vZ9173hEf,Daptone Soul Revue,daptone 
895,4629851.0,Fat Wreck Chords,4629851.0,,,K8vZ9171-n7,Fat Wreck Chords Tour,fat wreck chords
896,769922.0,Metric,769922.0,1236.0,Metric,K8vZ9175wGf,Metric,metric
897,183618003.0,COMETHAZINE,183618003.0,667367.0,Comethazine,K8vZ917pWcf,Comethazine,comethazine
898,572691.0,Sikdope,572691.0,607417.0,Sikdope,K8vZ9174ta0,Sikdope,sikdope
899,20559666.0,Columbia University,20559666.0,,,K8vZ9175tv0,University of British Columbia Thunderbirds Hockey,columbia university
900,14387531.0,The Splendid Table,14387531.0,,,K8vZ917CVYf,Kojo Nnamdi And The Splendid Table,the splendid table
901,122967615.0,Redhead Roman,122967615.0,,,,,redhead roman
902,114646764.0,Sick Taste,114646764.0,,,,,sick taste
903,770078.0,EatsEverything,770078.0,,,K8vZ9172Vlf,Eats Everything,eatseverything
904,2068517.0,SPAG HEDDY,2068517.0,373548.0,Spag Heddy,K8vZ9174SRV,Spag Heddy,spag heddy
905,11363.0,Chris Liebing,11363.0,22621.0,Chris Liebing,K8vZ91729NV,Chris Liebing,chris liebing
906,24883142.0,Earl Sweatshirt,24883142.0,18300.0,Earl Sweatshirt,K8vZ9172De0,Earl Sweatshirt,earl sweatshirt
907,658453.0,Fat Cat Records,658453.0,97869.0,Fat Cat,K8vZ9178enV,Fat Cat Productions,fat cat 
908,4917203.0,Aminé,4917203.0,229582.0,Amine,K8vZ917453f,Aminé,aminé
909,61628112.0,lil tracy,61628112.0,629862.0,Lil Tracy,K8vZ917pZgf,Lil Tracy,lil tracy
910,6344556.0,TOMSIZE,6344556.0,315646.0,Tomsize,Z7r9jZaaeU,Tomsize,tomsize
911,3480303.0,T-Mass,3480303.0,367114.0,T-Mass,K8vZ9174-zV,T-Mass,t-mass
912,1217848.0,EPTIC,1217848.0,93521.0,Eptic,K8vZ917ofM0,Eptic,eptic
913,115857844.0,Veenis,115857844.0,,,,,veenis
914,16140015.0,ItsBrillz,16140015.0,,,,,itsbrillz
915,21286.0,Chocolate Puma,21286.0,121350.0,Chocolate Puma,K8vZ917CyBV,Chocolate Puma,chocolate puma
916,1589064.0,Dirtyphonics,1589064.0,12056.0,Dirtyphonics,K8vZ917Cgm7,Dirtyphonics,dirtyphonics
917,9511797.0,Shadow Child,9511797.0,43790.0,SHADOW CHILD,K8vZ917oX10,Shadow Child,shadow child
918,28319047.0,Uffsides,28319047.0,,,,,uffsides
919,189476.0,Adriatique,189476.0,183647.0,Adriatique,,,adriatique
920,2094808.0,GHASTLY,2094808.0,102103.0,Ghastly,K8vZ917K327,Ghastly,ghastly
921,901.0,Dimitri from Paris,901.0,93189.0,Dimitri From Paris,K8vZ9171YRV,Dimitri From Paris,dimitri from paris
922,451608.0,deepanddisco,451608.0,,,,,deepanddisco
923,173882084.0,Playlist Hub,173882084.0,,,,,playlist hub
924,1382.0,Machinedrum,1382.0,20543.0,Machinedrum,K8vZ917uJ5f,Machinedrum,machinedrum
925,213088502.0,Discovery Deeper,213088502.0,,,,,discovery deeper
926,32022.0,Röyksopp,32022.0,2600.0,Royksopp,K8vZ9175Vaf,Royksopp,röyksopp
927,1251409.0,Chromeo,1251409.0,462.0,Chromeo,K8vZ9175sMV,Chromeo,chromeo
928,2174770.0,Cut Copy,2174770.0,523.0,Cut Copy,K8vZ917GaEV,Cut Copy,cut copy
929,1087216.0,Two Door Cinema Club,1087216.0,4412.0,Two Door Cinema Club,K8vZ917GL50,Two Door Cinema Club,two door cinema club
930,8549465.0,HAIM,8549465.0,22944.0,HAIM,K8vZ9172Vd0,HAIM,haim
931,14912041.0,Tove Lo,14912041.0,162066.0,Tove Lo,K8vZ9173pH7,Tove Lo,tove lo
932,2233261.0,Icona Pop,2233261.0,24940.0,Icona Pop,K8vZ9178dAf,Icona Pop,icona pop
933,21584108.0,Just SZA,21584108.0,,,,,just sza
934,11078773.0,Father,11078773.0,29251.0,Fatherson,K8vZ917GpNV,Young Fathers,father
935,330740.0,Audien,330740.0,71851.0,The Audience,K8vZ91781W0,Audien,audien
936,1094882.0,12th Planet,1094882.0,7548.0,12th Planet,K8vZ917GWq7,12th Planet,12th planet
937,385604.0,Joel Fletcher.,385604.0,273143.0,Joel Fletcher,K8vZ917KCnV,Joel Fletcher,joel fletcher.
938,1716289.0,Bingo Players,1716289.0,15368.0,Bingo Players,K8vZ917CIef,Bingo Players,bingo players
939,167925046.0,ESCAPE RCRDS,167925046.0,,,,,escape rcrds
940,108699131.0,Aux London,108699131.0,,,,,aux london
941,33814476.0,oshi,33814476.0,323746.0,Oshian,K8vZ917fYh7,Oshi,oshi
942,27637376.0,Trap Music HD,27637376.0,,,,,trap  hd
943,13885227.0,Kali Uchis,13885227.0,309250.0,Kali Uchis,K8vZ917K490,Kali Uchis,kali uchis
944,4614033.0,Big Baby DRAM,4614033.0,,,,,big baby dram
945,1853.0,Soul Clap,1853.0,29292.0,Soul Clap,K8vZ917GWU7,Soul Clap,soul clap
946,28124786.0,Capital Breakfast,28124786.0,,,,,capital breakfast
947,30870.0,Gabe,30870.0,280722.0,Chris Lane,K8vZ917fHM7,The Gabe Dixon Band,gabe
948,2570.0,Kollektiv Turmstrasse,2570.0,22589.0,Kollektiv Turmstrasse,,,kollektiv turmstrasse
949,129533.0,Oliver Koletzki,129533.0,90499.0,Oliver Koletzki,K8vZ917uAP0,Oliver Koletzki,oliver koletzki
950,8040278.0,Nora En Pure,8040278.0,161551.0,Nora En Pure,K8vZ9173XVV,Nora En Pure,nora en pure
951,188783.0,Aeroplane,188783.0,30901.0,The Blue Aeroplanes,K8vZ917u2b7,Aeroplane,aeroplane
952,327584.0,Mat Zo,327584.0,20448.0,Mat Zo,K8vZ917CZn0,Mat Zo,mat zo
953,147843110.0,The Falling Apple,147843110.0,,,,,the falling apple
954,114629.0,Ryan Hemsworth,114629.0,106159.0,Ryan Hemsworth,K8vZ9178iEf,Ryan Hemsworth,ryan hemsworth
955,508853.0,Glass Animals,508853.0,105219.0,Glass Animals,K8vZ917omp7,Glass Animals,glass animals
956,22944618.0,Kap Slap,22944618.0,62058.0,Kap Slap,K8vZ9172Vx7,Kap Slap,kap slap
957,1491605.0,Young the Giant,1491605.0,8741.0,Young The Giant,K8vZ917GU-V,Young the Giant,young the giant
958,22409434.0,OnlyFuturistic,22409434.0,,,,,onlyfuturistic
959,7101962.0,POLIÇA,7101962.0,531052.0,POLICA and s t a r g a z e,K8vZ917CBz7,Polica,poliça
960,55353935.0,financialtimes,55353935.0,,,,,financialtimes
961,25854630.0,SHIBA SAN,25854630.0,304194.0,Shiba San,K8vZ9173h1f,Shiba San,shiba san
962,63700598.0,ILLUSIONIZE,63700598.0,639595.0,Illusionize,,,illusionize
963,36371410.0,SNBRN,36371410.0,303481.0,SNBRN,K8vZ917K1i7,SNBRN,snbrn
964,15301962.0,KAYZO,15301962.0,316523.0,Kayzo,K8vZ917Kr07,Kayzo,kayzo
965,20115142.0,Green Velvet,20115142.0,22568.0,Green Velvet,K8vZ9175u9V,Green Velvet,green velvet
966,61819093.0,PINK GUY,61819093.0,,,,,pink guy
967,338690.0,Rinse FM,338690.0,,,,,rinse fm
968,488287.0,Galimatias,488287.0,180855.0,Galimatias,K8vZ917Ksw0,Galimatias,galimatias
969,130071768.0,JOYRYDE,130071768.0,560256.0,Joyryde,K8vZ91745KV,JOYRYDE,joyryde
970,19946017.0,PrincessPiaMia,19946017.0,,,,,princesspiamia
971,8847709.0,Doctor_P,8847709.0,,,K8vZ917Gwq7,Doctor P,doctor_p
972,16356799.0,Manu Chao,16356799.0,6219.0,Manu Chao,K8vZ917GeD0,Manu Chao,manu chao
973,207969362.0,YG,207969362.0,498084.0,Lo'Key Tha YG,K8vZ917uBN0,YG,yg
974,13376711.0,KEITH APE' 18⊕,13376711.0,,,,,keith ape' 18⊕
975,3061864.0,Curren$y Spitta,3061864.0,,,,,curren$y spitta
976,2473151.0,PARTY FAVOR,2473151.0,268345.0,Party Favor,K8vZ917on8f,Party Favor,party favor
977,7382643.0,Chill Tracks,7382643.0,,,,,chill tracks
978,13909117.0,Protocol Recordings,13909117.0,,,,,protocol recordings
979,1973013.0,Years and Years,1973013.0,,,K8vZ9175G-f,Disney On Ice celebrates 100 Years of Magic,years and years
980,990730.0,Groove Delight,990730.0,649903.0,Industria Eazy Com Groove Delight,,,groove delight
981,6311034.0,Two Friends.,6311034.0,297608.0,Two Friends,K8vZ9174RP7,Two Friends,two friends.
982,12104873.0,Certified,12104873.0,404478.0,Joe Nichols Certified Country Tour,Z7r9jZa5cR,The Nashville Masquerade Certified,certified
983,1819173.0,XLR8R,1819173.0,,,,,xlr8r
984,8436.0,TENSNAKE,8436.0,29046.0,Tensnake,K8vZ917u2Ff,Tensnake,tensnake
985,4452531.0,Claptone,4452531.0,127828.0,Claptone,K8vZ917oEFV,Claptone,claptone
986,11554497.0,Rhyemusic,11554497.0,113180.0,Rhye,K8vZ9178SO0,Rhye,rhye
987,49938.0,Gustavo Mota,49938.0,,,,,gustavo mota
988,41691970.0,La Belle Musique,41691970.0,350943.0,De La Bonne Musique,,,la belle musique
989,5255123.0,wolfganggartner,5255123.0,,,K8vZ917Gx-0,Wolfgang Gartner,wolfganggartner
990,53094901.0,ComingUpStanding,53094901.0,,,,,comingupstanding
991,49072865.0,Jon Lovitz Comedy Network,49072865.0,,,,,jon lovitz comedy network
992,6183784.0,heatworld,6183784.0,,,,,heatworld
993,9242927.0,johnnewmanmusic,9242927.0,,,K8vZ917oCNf,John Newman,johnnewman
994,9461330.0,Ella Eyre,9461330.0,160884.0,Ella Eyre,K8vZ917oT57,Ella Eyre,ella eyre
995,22063412.0,Naughty Boy Music,22063412.0,154441.0,Naughty Boy,K8vZ917on7f,Naughty Boy,naughty boy 
996,3454692.0,EmeliSande,3454692.0,,,K8vZ917CUKV,Emeli Sande,emelisande
997,26071236.0,Iggy Azalea Official,26071236.0,26263.0,Iggy Azalea,K8vZ9172950,Iggy Azalea,iggy azalea 
998,10032807.0,CHVRCHES,10032807.0,84107.0,CHVRCHES,K8vZ9178PVf,CHVRCHES,chvrches
999,36417691.0,Mariah Carey,36417691.0,2494.0,Mariah Carey,K8vZ9171KB7,Mariah Carey,mariah carey
1000,988506.0,thewanted,988506.0,,,K8vZ917uPI0,The Wanted,thewanted
1001,28550913.0,The Spoiler Guys Podcast,28550913.0,,,,,the spoiler guys podcast
1002,41358123.0,A Fork On The Road,41358123.0,,,K8vZ9173Q9f,Fork In the Road Food Truck Festival,a fork on the road
1003,22529070.0,The Vergecast,22529070.0,,,,,the vergecast
1004,38479870.0,America Won't Shut Up,38479870.0,,,,,america won't shut up
1005,37599594.0,AST Records,37599594.0,14656.0,Aston Villa FC,K8vZ917ubX7,1/2 Ast,ast 
1006,68891950.0,Guys We F****d,68891950.0,,,,,guys we f****d
1007,24423170.0,Writers' Bloc Podcast,24423170.0,,,,,writers' bloc podcast
1008,265212.0,UtahSaints,265212.0,,,K8vZ9171FGf,Utah Saints,utahsaints
1009,199897.0,Passenger,199897.0,19767.0,Passenger,K8vZ917Gd-0,Passenger,passenger
1010,2491689.0,Avril Lavigne,2491689.0,4683.0,Avril Lavigne,K8vZ91755Zf,Avril Lavigne,avril lavigne
1011,29263018.0,The Sporkful,29263018.0,381711.0,THE SPORKFUL LIVE,,,the sporkful
1012,4634.0,Kompakt,4634.0,613822.0,Robag Wruhme Kompakt 3hr set,K8vZ917G3F0,Hafenrundfahrt Kompakt,kompakt
1013,118938.0,Moby,118938.0,2518.0,Moby,K8vZ91719O7,Moby,moby
1014,1582288.0,PaulKalkbrenner,1582288.0,,,K8vZ917GqXf,Paul Kalkbrenner,paulkalkbrenner
1015,362105.0,Dzeko,362105.0,29075.0,DZEKO & TORRES,K8vZ9174D1V,Dzeko,dzeko
1016,76258256.0,MUSTARD,76258256.0,15863.0,Mustard Pimp,K8vZ9171Q1f,Mustard Plug,mustard
1017,14627508.0,OfficialJeremih,14627508.0,2425.0,Jeremih,K8vZ917Gprf,Jeremih,jeremih
1018,66471268.0,Tink,66471268.0,304318.0,Tinkerbelles,K8vZ917o0Jf,Tink,tink
1019,115857514.0,Styline,115857514.0,475062.0,Styline,,,styline
1020,290032.0,White Panda,290032.0,7104.0,The White Panda,K8vZ917GXI0,The White Panda,white panda
1021,260439.0,Nicole Moudaber,260439.0,22703.0,Nicole Moudaber,K8vZ9172YrV,Nicole Moudaber,nicole moudaber
1022,3968267.0,Giraffage,3968267.0,24725.0,Giraffage,K8vZ9172Ot0,Giraffage,giraffage
1023,398575.0,Andrew Rayel,398575.0,101476.0,Andrew Rayel,K8vZ917o--f,Andrew Rayel,andrew rayel
1024,1057056.0,Dash Berlin,1057056.0,14981.0,Dash Berlin,K8vZ917G-9V,Dash Berlin,dash berlin
1025,5867868.0,Jef,5867868.0,6148.0,Bruno Mars,K8vZ917KQO0,Jef Neve,jef
1026,200928800.0,AWGE SHIT,200928800.0,,,,,awge shit
1027,409171.0,Protohype,409171.0,687899.0,"Red, White, & Protohype",K8vZ9178VB7,Protohype,protohype
1028,19863971.0,LOUDPVCK,19863971.0,83825.0,Loudpvck,K8vZ9178Smf,Loudpvck,loudpvck
1029,4417549.0,Kölsch,4417549.0,82689.0,Kolsch,K8vZ9173QYf,Kolsch,kölsch
1030,144254278.0,MALAA,144254278.0,402610.0,Malaa,K8vZ917fh20,Malaa,malaa
1031,1232459.0,TAI,1232459.0,575278.0,Chiefs Tailgate,K8vZ91714D7,Gregory Tai,tai
1032,711474.0,Grandtheft,711474.0,61201.0,Grandtheft,K8vZ9178EWf,Grandtheft,grandtheft
1033,10332955.0,A BOOGIE WIT DA HOODIE,10332955.0,591043.0,A Boogie Wit Da Hoodie,K8vZ9174hA7,A Boogie Wit Da Hoodie,a boogie wit da hoodie
1034,126173744.0,OTODAYO Rūkī,126173744.0,,,,,otodayo rūkī
1035,115856998.0,Nep2ne,115856998.0,,,,,nep2ne
1036,1187474.0,Dotcom,1187474.0,207157.0,DOTCOM,K8vZ9173kCf,Dotcom,dotcom
1037,1798558.0,Captain Hook,1798558.0,65986.0,Captain Hook,K8vZ917uvOV,Captain Hook,captain hook
1038,405370.0,Kolombo,405370.0,43937.0,Kolombo,K8vZ9173q1V,Kolombo,kolombo
1039,27868.0,Oliver Schories,27868.0,92003.0,Oliver Schories,,,oliver schories
1040,38560704.0,Jay Critch,38560704.0,626423.0,Jay Critch,K8vZ917poFf,Jay Critch,jay critch
1041,628549.0,Mark Knight,628549.0,28808.0,Mark Knight,K8vZ917ux10,Mark Knight,mark knight
1042,1402458.0,garethemery,1402458.0,,,K8vZ917GMv7,Gareth Emery,garethemery
1043,1499117.0,Darius (Official),1499117.0,541.0,Darius Rucker,K8vZ91751qf,Darius Rucker,darius ()
1044,66427359.0,Melodic Sounds,66427359.0,,,,,melodic sounds
