id,Name,numFollowers 12/25/2018,scID,numFollowers 1/5/2019
38732133.0,Trippy Turtle,130249.0,38732133.0,130234
19069.0,Crosstown Rebels,130192.0,19069.0,130333
1420127.0,Electrode (Official),129985.0,1420127.0,129990
207963250.0,Lil Wayne,270703.0,207963250.0,273176
119301546.0,EDMLead Team,129812.0,119301546.0,129852
20859759.0,Trapstyle,129784.0,20859759.0,129766
38384346.0,Felix Jaehn,129745.0,38384346.0,129748
32171400.0,Klingande,213660.0,32171400.0,213692
80007.0,Alle Farben,194230.0,80007.0,194267
21268086.0,FlicFlac,179592.0,21268086.0,179780
137592129.0,NOVO FM,291126.0,137592129.0,290935
137591534.0,Deep + Dishy,209855.0,137591534.0,209683
137591371.0,59 Degrees,200583.0,137591371.0,200432
2928615.0,GAMPER & DADONI,169254.0,2928615.0,169243
614148.0,MitiS,146910.0,614148.0,147053
43546.0,Arts & Crafts,129727.0,43546.0,129721
17603266.0,Ujico*/Snail's House,129668.0,17603266.0,130523
1410762.0,Flamingosis,129663.0,1410762.0,129904
111729378.0,FilthyDrops,129656.0,111729378.0,129624
54506965.0,Kungs,129528.0,54506965.0,129689
686904.0,John Talabot,128591.0,686904.0,128680
207004838.0,MoneyBagg Yo,128265.0,207004838.0,129553
99211599.0,Sevenn,128157.0,99211599.0,128466
57637947.0,vinivicimusic,214507.0,57637947.0,215632
129856.0,S I Z E,128140.0,129856.0,128169
8064708.0,Ikson,128114.0,8064708.0,130970
53811920.0,filous,128062.0,53811920.0,128169
7359462.0,Cloud Nine Recordings,127860.0,7359462.0,127969
1570973.0,Bombs Away,209030.0,1570973.0,209078
4501444.0,Circus Records Official,127724.0,4501444.0,127841
1080365.0,Stil vor Talent,127379.0,1080365.0,127587
14262464.0,franceculture,127177.0,14262464.0,127173
15500828.0,RFI,434820.0,15500828.0,434789
765484.0,APASHE,127122.0,765484.0,127351
10731939.0,Jerry Folk,127117.0,10731939.0,127243
7160025.0,Onderkoffer,127078.0,7160025.0,127315
62864.0,Fox Stevenson,126990.0,62864.0,127133
111780718.0,MintTunes.com,126986.0,111780718.0,127037
190.0,Promos for Richie Hawtin,126791.0,190.0,126739
1377480.0,Candyland,126724.0,1377480.0,126703
33979783.0,Morning Ireland,126611.0,33979783.0,126579
37395442.0,RTĖ Sport,376621.0,37395442.0,376599
58379808.0,Sporting Life,631043.0,58379808.0,630968
53729553.0,The Jillian Michaels Show,527266.0,53729553.0,527177
49482785.0,Cricket Australia,523234.0,49482785.0,523212
63242672.0,Triple M Sport,622974.0,63242672.0,622937
50749642.0,BBC Book Club,450302.0,50749642.0,450308
29052509.0,Ultiworld,376440.0,29052509.0,376413
32833729.0,The SBI Show,218973.0,32833729.0,218955
17892688.0,adidasfootball,148910.0,17892688.0,148896
7224630.0,Hermitude,126548.0,7224630.0,126596
5107465.0,ARTY,126498.0,5107465.0,126563
239957682.0,Solo Sessions,126496.0,239957682.0,126458
222543.0,Nic Fanciulli,126481.0,222543.0,126666
604286.0,Gorillaz,310227.0,604286.0,311033
16625690.0,SethTroxler,192216.0,16625690.0,192464
872348.0,BUTCH CLANCY,126405.0,872348.0,126397
7007.0,Chus & Ceballos,126378.0,7007.0,126519
42727300.0,The Cryptid Factor,126070.0,42727300.0,126041
3900683.0,Touliver,126015.0,3900683.0,126223
382114.0,Monkey Safari,125740.0,382114.0,125853
8057582.0,The Black Keys,125712.0,8057582.0,125784
97164.0,dekmantel,125485.0,97164.0,126077
1540163.0,Different Heaven,125463.0,1540163.0,125545
45586988.0,DW (Türkçe),125406.0,45586988.0,125409
3067238.0,deathgrips,125155.0,3067238.0,125399
237203.0,stimming,125059.0,237203.0,125187
11908863.0,Kasbo,125036.0,11908863.0,125230
35229300.0,Ted Sobel,124675.0,35229300.0,124666
29257324.0,Louis Futon,124358.0,29257324.0,124465
80522.0,mobilee,124247.0,80522.0,124252
182689078.0,GOTHBOICLIQUE,124049.0,182689078.0,124956
424013.0,Liquid Soul,124014.0,424013.0,124331
155558998.0,kiiara,123702.0,155558998.0,123729
867732.0,Kamikaze Beats ✅,123671.0,867732.0,123700
86158258.0,Amelie Lens,123490.0,86158258.0,124952
140016384.0,Spinnin' Talent Pool,123478.0,140016384.0,123724
29213950.0,The Nerdist,123166.0,29213950.0,123170
41298739.0,OG Maco,123078.0,41298739.0,123113
31827148.0,MAXO KREAM,146573.0,31827148.0,147000
42286842.0,AlexHorne BreaksTheNews,122718.0,42286842.0,122683
67647.0,Boddika,122574.0,67647.0,122567
825822.0,4B,122473.0,825822.0,122701
27929928.0,Katy B,122416.0,27929928.0,122394
1050063.0,Grimes (Official),122360.0,1050063.0,122475
20383919.0,The Caitlin Rose,272912.0,20383919.0,272910
1065852.0,Haywyre,122353.0,1065852.0,122515
1398501.0,Dead Oceans,122283.0,1398501.0,122288
3670498.0,Bear in Heaven,589600.0,3670498.0,589565
348369.0,To Be Continued...,122268.0,348369.0,122274
64684860.0,Etiquette Noir,141409.0,64684860.0,141375
225521030.0,Yung Gravy,166060.0,225521030.0,168400
27958040.0,4HUNNID,122084.0,27958040.0,122099
5958931.0,MEEK MILL,385250.0,5958931.0,388811
9644163.0,THĮEVES,122084.0,9644163.0,122012
145794885.0,Cymatics.fm,121790.0,145794885.0,122201
1173592.0,Rameses B,121437.0,1173592.0,121516
23267.0,We Are Lifted™,303632.0,23267.0,303613
60697.0,xilent,135706.0,60697.0,135684
16633995.0,Strangers Podcast,121195.0,16633995.0,121197
2158992.0,Burial,121184.0,2158992.0,121275
1566299.0,LOW STEPPA,121174.0,1566299.0,121331
39067619.0,T/W/R/K,121170.0,39067619.0,121194
212511561.0,Exquisite PR Agency,121123.0,212511561.0,121082
27248.0,D-Nox & Beckers,121118.0,27248.0,121267
968.0,A Guy Called Gerald,227787.0,968.0,227779
75132753.0,Len Faki - Official,121084.0,75132753.0,121443
1185034.0,Finnebassen,121074.0,1185034.0,121093
565319.0,Pampa Records,121065.0,565319.0,121120
1346791.0,chrome sparks,120948.0,1346791.0,121030
79981.0,Max Cooper,120910.0,79981.0,121026
12626.0,Blu Mar Ten,943093.0,12626.0,943001
7444372.0,Dua Lipa,120878.0,7444372.0,122315
250246.0,Imagine Dragons,5218404.0,250246.0,5221356
19058064.0,Miguel,4451123.0,19058064.0,4451272
36531414.0,coldplayofficial,193042.0,36531414.0,194316
7941708.0,josh pan,120839.0,7941708.0,120954
45469671.0,Ace Hood,120463.0,45469671.0,120656
13938228.0,Rozay Raw,7838421.0,13938228.0,7837895
31024.0,Felguk,120332.0,31024.0,120978
17474.0,Dada Life,3501281.0,17474.0,3501028
15708649.0,Vintage Culture,503368.0,15708649.0,505067
6046883.0,Fatboy Slim,266668.0,6046883.0,267190
14814691.0,SÓ TRACK BOA,134705.0,14814691.0,135031
164339022.0,Le Sol,126129.0,164339022.0,126072
178576273.0,Vintage Culture Gifts,123925.0,178576273.0,124108
103722868.0,Lucian,120168.0,103722868.0,120224
379667.0,SICK INDIVIDUALS,120044.0,379667.0,120089
52641014.0,Hip-Hop,119893.0,52641014.0,120257
19077705.0,YoGottiKOM,119865.0,19077705.0,119989
35211.0,Downlink,119617.0,35211.0,119754
98103.0,cocoonrecordings,119306.0,98103.0,119360
420637.0,ELHAE,119288.0,420637.0,119349
1293580.0,William Singe,250890.0,1293580.0,250993
25266306.0,The Comedy Sideshow,119263.0,25266306.0,119261
32183508.0,MÖWE,119164.0,32183508.0,119345
23627464.0,Obama White House,119107.0,23627464.0,119091
4894.0,Diynamic Music,119047.0,4894.0,119278
77545348.0,Milky Chance,119041.0,77545348.0,119210
8926800.0,gentlemanmusic,2740405.0,8926800.0,2740259
922952.0,G JONES,118964.0,922952.0,119320
1341214.0,DestructoAMF,118952.0,1341214.0,119147
246426669.0,6 dogs,118938.0,246426669.0,119598
6184880.0,Slow Magic,118936.0,6184880.0,118970
236170.0,Far Too Loud,118911.0,236170.0,118932
19061430.0,Car Talk,118871.0,19061430.0,118869
112904040.0,NASA,118855.0,112904040.0,119026
153420123.0,Ellusive,118819.0,153420123.0,118807
5180201.0,Eric Bellinger,137323.0,5180201.0,137782
185252784.0,Cardi B,325452.0,185252784.0,333782
8632130.0,Michael Jackson,154535.0,8632130.0,155324
61102704.0,RIOT TEN,118818.0,61102704.0,119150
25266169.0,The Jerky Boys Show,118801.0,25266169.0,118799
22944258.0,Vincent,118673.0,22944258.0,118767
7077355.0,Second Captains Extras,118537.0,7077355.0,118533
44619822.0,The Second Captains Podcast,204830.0,44619822.0,204842
20150793.0,Eyes On You,118443.0,20150793.0,118409
654025.0,BLOND:ISH,118411.0,654025.0,118542
118604896.0,EDMLead's EDM Picks,118387.0,118604896.0,118352
14578.0,Metalheadz,118206.0,14578.0,118335
80872.0,HW&W Recordings,118152.0,80872.0,118150
2233642.0,Coone,118050.0,2233642.0,118175
1515825.0,Henry Fong,117987.0,1515825.0,118028
25131723.0,Vijay and Sofia,117654.0,25131723.0,117776
5993221.0,LUCKI,117622.0,5993221.0,118275
62083086.0,Hardstyle,117565.0,62083086.0,117877
17467375.0,LIL JON,117527.0,17467375.0,117705
212511932.0,Bless U : REPOST SERVICE,141570.0,212511932.0,141522
3574420.0,Oliver Nelson,117401.0,3574420.0,117427
24610124.0,Kesha,6122959.0,24610124.0,6122402
2901861.0,C2C,167742.0,2901861.0,167773
5172641.0,juliobashmoremusic,117174.0,5172641.0,117152
11284014.0,BADBADNOTGOOD,116881.0,11284014.0,117026
9969027.0,ADDAL,116770.0,9969027.0,116774
4371329.0,EMPIRE,116761.0,4371329.0,116879
10911703.0,fionaapple,116594.0,10911703.0,116611
1873417.0,Rocksted,116574.0,1873417.0,117048
411183.0,MNEK,116534.0,411183.0,116556
136533257.0,MMXVAC,116228.0,136533257.0,116290
13327861.0,Murda Beatz,116147.0,13327861.0,116513
118965506.0,Nextgen Records,116145.0,118965506.0,116122
2606942.0,Shawn Wasabi,116107.0,2606942.0,116313
433626.0,Adana Twins,115975.0,433626.0,116125
3047775.0,Kitsuné Musique,126868.0,3047775.0,126929
167893079.0,CONFESSION,115939.0,167893079.0,116263
137900.0,Opiuo,115889.0,137900.0,115998
42030074.0,Nipsey Hussle,115744.0,42030074.0,116297
14960920.0,Mija,115478.0,14960920.0,115560
771684.0,Viper Recordings,115443.0,771684.0,115521
101995311.0,TYPE 91,115438.0,101995311.0,115483
165185199.0,Mozzy,115417.0,165185199.0,116172
122760163.0,YFN LUCCI,193425.0,122760163.0,193972
6161527.0,SCNDL,115353.0,6161527.0,115376
11315169.0,Headhunterz Official,233634.0,11315169.0,233815
204026302.0,Trending,115141.0,204026302.0,115144
178461130.0,Repost | Trending Network,126404.0,178461130.0,126409
434854.0,RAM Records,115107.0,434854.0,115210
444918.0,Black Tiger Sex Machine,114959.0,444918.0,115292
257452026.0,[ BRAZILIAN BASS ],114742.0,257452026.0,115050
270570.0,Mr Scruff,114627.0,270570.0,114700
7647196.0,Délicieuse Musique,114604.0,7647196.0,114784
29288758.0,Awakenings,114533.0,29288758.0,114982
8748619.0,QUIX,114512.0,8748619.0,114805
2601352.0,Hollywood Records,114484.0,2601352.0,114478
228408362.0,Joey Bada$$,114459.0,228408362.0,114599
13917421.0,ScHoolboy Q,278487.0,13917421.0,278703
91162.0,Detroit Swindle,114308.0,91162.0,114419
36884275.0,Slate Voice,114276.0,36884275.0,114263
33291816.0,Teminite,114191.0,33291816.0,114345
176150.0,༄ Tha Trickaz ☁,114125.0,176150.0,114130
3576993.0,Insomniac Events,114088.0,3576993.0,114458
17657.0,Djemba Djemba,114013.0,17657.0,114001
2714299.0,Major-7,113989.0,2714299.0,114142
152883028.0,cuco,113960.0,152883028.0,115856
416928.0,Manila Killa,113646.0,416928.0,113774
25259300.0,The Chong and Chong Show,113577.0,25259300.0,113572
37813123.0,Watkins Family Hour,113573.0,37813123.0,113568
7532.0,Audiofly,113505.0,7532.0,113619
8334954.0,IAMNOBODI,113481.0,8334954.0,113527
149481937.0,Jade Falcon Repost ✅,113450.0,149481937.0,113560
238820.0,Oliver Huntemann,113442.0,238820.0,113668
181062.0,Lapalux,113330.0,181062.0,113349
946731.0,coyote kisses,113223.0,946731.0,113213
88936.0,Rødhåd,113181.0,88936.0,113392
1814899.0,Blastoyz,113084.0,1814899.0,113639
18217449.0,Firepower Records,112997.0,18217449.0,113061
2270353.0,Red Bull Music Academy,112919.0,2270353.0,112997
251374.0,marcel dettmann,112748.0,251374.0,112911
1499515.0,EH!DE,112644.0,1499515.0,112800
4941960.0,DJ Black Coffee,112177.0,4941960.0,113018
23207907.0,tarrø,112127.0,23207907.0,112280
4851683.0,Moon Boots,112091.0,4851683.0,112227
1423532.0,AC Slater,111678.0,1423532.0,112074
40156276.0,Trap Party,111617.0,40156276.0,111842
128419641.0,The Power House,111327.0,128419641.0,111290
2299521.0,Super-flu.de,111239.0,2299521.0,111389
22320.0,stephanbodzin,202826.0,22320.0,203624
342728.0,Habstrakt,110969.0,342728.0,111179
40854964.0,Friends Without Benefits,110952.0,40854964.0,110940
5802.0,catz n dogz,110886.0,5802.0,110970
113498163.0,The Tipsy Tortoise,110697.0,113498163.0,110648
14766.0,Mayhem,110481.0,14766.0,110481
35135522.0,Sideshow Master Feed,110425.0,35135522.0,110419
2154862.0,Hand Of Pod,133475.0,2154862.0,133465
24104156.0,SBS The World Game,128303.0,24104156.0,128274
22618815.0,5live Sport Specials,509906.0,22618815.0,509875
25265831.0,The George Lopez,118510.0,25265831.0,118507
6052170.0,MONXX,110241.0,6052170.0,110710
643082.0,Alvin Risk,110212.0,643082.0,110217
132582.0,Fever Ray,112466.0,132582.0,112479
107930687.0,LYD,110055.0,107930687.0,110075
189678.0,Gallant,110031.0,189678.0,110118
336637.0,Kill Rock Stars,109993.0,336637.0,110010
29984.0,user3671124,109914.0,29984.0,109894
1794934.0,Jamiroquai,197668.0,1794934.0,197779
1103533.0,Ricardo Villalobos,123017.0,1103533.0,123118
53932182.0,CURBI,109805.0,53932182.0,109880
213102230.0,Discovery Team,109721.0,213102230.0,109929
18516211.0,BBC World Service Radio,109546.0,18516211.0,109589
200516.0,Charlotte de Witte,109430.0,200516.0,110820
41522860.0,Dubdogz,109421.0,41522860.0,110117
48554944.0,DARKSIDE (USA),109327.0,48554944.0,109376
6139189.0,Trentemøller,109295.0,6139189.0,109408
21332328.0,BuzzFeed,109182.0,21332328.0,109144
505676.0,djalvaro,109094.0,505676.0,109095
191900612.0,Two Feet,109063.0,191900612.0,109892
25406.0,Suara,108718.0,25406.0,108888
25263287.0,Brian's House,108462.0,25263287.0,108430
5654859.0,Matstubs,108420.0,5654859.0,108392
67248.0,Jayceeoh,108353.0,67248.0,108395
3569812.0,TIGA,108333.0,3569812.0,108413
234193.0,DJ EZ,143098.0,234193.0,143145
231276149.0,landoncube,108307.0,231276149.0,108754
25266868.0,Kyle Cease: Kyle's Cult,108279.0,25266868.0,108275
41698515.0,The Him,108015.0,41698515.0,108087
120958.0,Matador_Official,107986.0,120958.0,108167
3355313.0,Fakear,107914.0,3355313.0,108030
273.0,ripperton,107909.0,273.0,107906
171322.0,wankelmut,107759.0,171322.0,107742
16253388.0,Stööki Sound,107738.0,16253388.0,107785
212395071.0,Supreme Boutiqué,107734.0,212395071.0,107690
28159025.0,WHYY Public Media,107551.0,28159025.0,107538
13888041.0,triple j Hack,107445.0,13888041.0,107415
4737804.0,European Football Show,107427.0,4737804.0,107416
151743158.0,Wintertime,107361.0,151743158.0,107759
16642601.0,Bobmouldmusic,107334.0,16642601.0,107329
64047977.0,Bear Grillz,107319.0,64047977.0,107573
9971600.0,Coming Soon!!!,107234.0,9971600.0,107264
512774.0,Unlike Pluto,107214.0,512774.0,107483
44022407.0,TM88,107194.0,44022407.0,107435
282243.0,Recondite,107118.0,282243.0,107385
137592483.0,Trap Puss,106969.0,137592483.0,106939
1205130.0,Julian Jordan,106961.0,1205130.0,107019
952879.0,breakbot (ed rec),106910.0,952879.0,107076
122267.0,huxley,106856.0,122267.0,106871
9326532.0,Story Worthy,106738.0,9326532.0,106741
60312.0,Get Physical Music,106639.0,60312.0,106753
9818871.0,The Bugle,106633.0,9818871.0,106631
54149232.0,The Game Podcast,511290.0,54149232.0,511261
15550.0,AutoErotique,106601.0,15550.0,106608
91875479.0,Digital Trapstars,106523.0,91875479.0,106743
13572627.0,Bob Moses,106476.0,13572627.0,106690
9910169.0,Aly & Fila,106412.0,9910169.0,106551
7053951.0,CloZee,106279.0,7053951.0,106771
44048653.0,Chill Planet,106089.0,44048653.0,106357
37812372.0,Legacy Music Hour,106055.0,37812372.0,106042
682522.0,Play Me Records,106048.0,682522.0,106081
37415962.0,Raury,105929.0,37415962.0,106730
16215890.0,OwlCityOfficial,2140890.0,16215890.0,2140949
2723790.0,Manchester Orchestra,1349457.0,2723790.0,1349436
415957.0,Macky Gee,105916.0,415957.0,106250
2396.0,KiNK,105882.0,2396.0,106030
5091.0,Matthias Tanzmann,105878.0,5091.0,105931
31010332.0,Metanoia Music,105659.0,31010332.0,112148
38820942.0,Answer Me This,105570.0,38820942.0,105567
3615803.0,Getting Better Acquainted,109961.0,3615803.0,109925
54454034.0,Modern Day Philosophers,624090.0,54454034.0,624066
3340563.0,Comedy Dynamics,941086.0,3340563.0,940940
39516730.0,Adam Hunter's World,127159.0,39516730.0,127144
39509031.0,Uproar Comedy,124829.0,39509031.0,124820
1727970.0,Queens of the Stone Age,1096502.0,1727970.0,1096509
615109.0,LBCradio,301641.0,615109.0,301620
25259064.0,Alonzo Bodden: Who's Paying Attention?,105567.0,25259064.0,105537
6900.0,zinc,105490.0,6900.0,105506
137591046.0,Beats & Breeze,105463.0,137591046.0,105406
550036.0,Truth,105459.0,550036.0,105583
6473453.0,Skrux,105393.0,6473453.0,105403
4371266.0,EDEN,220518.0,4371266.0,221310
1500388.0,Paper Diamond,105380.0,1500388.0,105374
335815.0,angxl hxze,319580.0,335815.0,319563
108497049.0,Young_Dolph,105338.0,108497049.0,105480
14528.0,Numbers,105246.0,14528.0,105244
23103768.0,JACKAL,105199.0,23103768.0,105280
75297153.0,HOTEL GARUDA,105148.0,75297153.0,105210
24820805.0,Radio Times,105075.0,24820805.0,105037
14588626.0,Living on Earth,164373.0,14588626.0,164362
3900.0,GIGAMESH,105073.0,3900.0,105050
59405.0,Data Transmission,104937.0,59405.0,105260
4816066.0,Total Treble Music,104924.0,4816066.0,104920
1662369.0,Dirty Dutch Music,104909.0,1662369.0,104922
45274.0,djmag,104853.0,45274.0,105205
438195.0,magda,107692.0,438195.0,107756
74269969.0,Panther's House,104723.0,74269969.0,104671
25488031.0,Deepink,104657.0,25488031.0,104860
7963012.0,JESSIE J,104619.0,7963012.0,104748
118111822.0,aphextwin,104617.0,118111822.0,104732
7185.0,NU,104613.0,7185.0,104831
64687.0,LUNICE,104549.0,64687.0,104560
137578426.0,Worldwide Mania,104447.0,137578426.0,104416
145000.0,The Bloody Beetroots,104355.0,145000.0,104379
6098255.0,Snow Patrol,104322.0,6098255.0,104351
3277389.0,Amon Tobin,104285.0,3277389.0,104341
103470313.0,LAKEY INSPIRED,104257.0,103470313.0,105670
35228969.0,Chillhop Music,130082.0,35228969.0,130769
35130728.0,MMA Roasted,104232.0,35130728.0,104233
5367367.0,Jazz Cartier,104171.0,5367367.0,104349
43412991.0,THOUXAN,104149.0,43412991.0,104704
884.0,Jimpster,104129.0,884.0,104135
162054178.0,Hybrid Trap 🔥,104082.0,162054178.0,104455
397362.0,The Hood Internet,104060.0,397362.0,104098
311920.0,Avalon (Nano Records),103920.0,311920.0,104141
28794737.0,James  Bay,103862.0,28794737.0,103919
33699922.0,dido,103788.0,33699922.0,103848
296549.0,AGORIA,103753.0,296549.0,103870
563936.0,Blood Orange,103713.0,563936.0,103910
17693356.0,ICI Radio-Canada Première,103591.0,17693356.0,103573
8010682.0,KPCC,103583.0,8010682.0,103582
2863526.0,CosmicGateOfficial,103535.0,2863526.0,103667
3921470.0,Morten Granau,103487.0,3921470.0,104024
206657.0,mandragora! 👽,235246.0,206657.0,236455
203410014.0,deadmau5,130673.0,203410014.0,131307
1186432.0,Camo & Krooked,122758.0,1186432.0,122827
20405927.0,KEY!,103417.0,20405927.0,103675
14480.0,GARMIANI,103262.0,14480.0,103344
148737351.0,TuneBoost.net,103071.0,148737351.0,102980
29135737.0,Guardian Football Weekly,103001.0,29135737.0,103016
264807.0,MEGALODON,102806.0,264807.0,102885
433307.0,Krafty Kuts,102531.0,433307.0,102681
367906.0,Cadenza  Music,102497.0,367906.0,102521
552892.0,Ableton,142079.0,552892.0,142086
453920.0,WarnerBrosRecords,102256.0,453920.0,102300
3786382.0,OfficialBirdy,2057129.0,3786382.0,2057089
3506641.0,JR JR,681278.0,3506641.0,681269
2919646.0,The Chain Gang Of 1974,192172.0,2919646.0,192182
286860.0,Hospital Records (Label),102025.0,286860.0,102278
25262556.0,The Banter Blender,101998.0,25262556.0,101988
57073652.0,Doug Loves Minis,593278.0,57073652.0,593177
44392803.0,Migos-atl,101995.0,44392803.0,102025
216049.0,J Dilla,1789354.0,216049.0,1789378
515500.0,stormtrap / عاصفة,1426830.0,515500.0,1426769
192946.0,zygote,1418459.0,192946.0,1418003
8607408.0,شعراب  | Shi'rap,1330873.0,8607408.0,1330789
154009125.0,No Jumper,101993.0,154009125.0,102507
220956875.0,it's different,101926.0,220956875.0,101908
4122897.0,Midnight Tyrannosaurus™,101803.0,4122897.0,102229
538244.0,LOUD,101663.0,538244.0,101796
349296.0,Gabriel Boni,101648.0,349296.0,101926
36168229.0,Format:B,101610.0,36168229.0,101738
604526.0,John Digweed,101499.0,604526.0,101771
2257657.0,Devochka,101451.0,2257657.0,101686
12777624.0,Alexis Ren,101333.0,12777624.0,101428
41792998.0,Lil Dicky,308748.0,41792998.0,309255
4420810.0,The New Yorker,101315.0,4420810.0,101324
2778435.0,FiendBassy,101301.0,2778435.0,101588
52474693.0,"Repost | Maximise (Hip Hop, & R&B & Repost)",101280.0,52474693.0,102123
145102827.0,Beatific sounds.,101257.0,145102827.0,101215
37544715.0,Said The Sky,101161.0,37544715.0,101525
156088701.0,Brynny,101161.0,156088701.0,101216
194344880.0,24hrs,101053.0,194344880.0,101330
30296.0,Black Sun Empire,101040.0,30296.0,101153
47486.0,Sonny Fodera,101010.0,47486.0,101337
27939664.0,Piers Morgan Tonight,100938.0,27939664.0,100925
18261184.0,CNN,141289.0,18261184.0,141318
2024037.0,Snavs,100792.0,2024037.0,101182
17484668.0,DOM KENNEDY,100731.0,17484668.0,100833
66686200.0,NAO,100726.0,66686200.0,100911
4078232.0,BAFTA,100713.0,4078232.0,100695
50002953.0,The BBC Academy podcast,357211.0,50002953.0,357242
111998.0,Emancipator,100631.0,111998.0,100740
50894740.0,jinsang,100856.0,50894740.0,101443
160763118.0,sayso !,103531.0,160763118.0,103780
2962708.0,deantrbl,128880.0,2962708.0,129651
332477018.0,Slammes.com,100613.0,332477018.0,101606
13933466.0,NPR's On Point,100581.0,13933466.0,100583
17013508.0,Here & Now,116923.0,17013508.0,116922
6249180.0,Capital Monkey,100309.0,6249180.0,100413
45280258.0,Jaymes Young,100098.0,45280258.0,100264
969707.0,Damian Lazarus,99835.0,969707.0,100061
203849.0,Beats Antique,99835.0,203849.0,99965
149641363.0,EPHWURD,99761.0,149641363.0,99843
9896253.0,Andrew Luce,99754.0,9896253.0,99782
183584.0,Sharam Jey,99714.0,183584.0,99827
23119429.0,Rave Culture Music,99703.0,23119429.0,99732
5604716.0,4i20,99699.0,5604716.0,100010
2687512.0,The M Machine,99641.0,2687512.0,99647
207967233.0,Selena Gomez,99628.0,207967233.0,100492
27940865.0,AC 360,99466.0,27940865.0,99422
899794.0,~ Drezo ~,99461.0,899794.0,99751
3124.0,EINMUSIK,99450.0,3124.0,99612
489528.0,Lexer,135781.0,489528.0,135865
63016.0,Cookin Soul,99409.0,63016.0,99819
104423637.0,Smino,99395.0,104423637.0,99827
4957531.0,Mt Eden (Official),99378.0,4957531.0,99426
3710978.0,16yrold,99333.0,3710978.0,100488
24265195.0,THE VIBE GUIDE,99330.0,24265195.0,99389
1248281.0,[ bsd.u ],99318.0,1248281.0,99798
37599272.0,Jim Krenn No Restrictions,99165.0,37599272.0,99168
55491663.0,HONNE,98884.0,55491663.0,99232
75260.0,Tourist,98802.0,75260.0,98849
9851479.0,emengy,98764.0,9851479.0,98775
22049540.0,HBK GANG,98747.0,22049540.0,98777
2275803.0,Vegas,98718.0,2275803.0,99466
90149759.0,Lost Kings,98596.0,90149759.0,98703
47073216.0,Your EDM's Collection,98527.0,47073216.0,98616
25905339.0,All Things Comedy Live,98519.0,25905339.0,98517
172743103.0,Lil Durk,98440.0,172743103.0,101885
114649373.0,Your Network Our Playlist,98437.0,114649373.0,98447
1870474.0,Michael Calfan,98408.0,1870474.0,98434
870662.0,Dirtyloud,98341.0,870662.0,98326
17771501.0,Alex Schulz Official,98246.0,17771501.0,98274
107823038.0,Talent Stage,99285.0,107823038.0,99686
298110.0,Gregor Salto,98204.0,298110.0,98190
450214.0,reggaeville,98194.0,450214.0,98296
37812535.0,Cashing In,98161.0,37812535.0,98158
37812705.0,FEaB Podcast,98149.0,37812705.0,98140
983774.0,Ben Pearce Productions,98059.0,983774.0,98051
39430782.0,RONNYJ,97929.0,39430782.0,98668
9492.0,Mightyfools,97868.0,9492.0,97824
377424.0,Freedøm Fighters,97842.0,377424.0,98126
34492.0,Alan Fitzpatrick,148758.0,34492.0,148974
513231.0,Jai Paul,97749.0,513231.0,97787
36337347.0,Bob Zany Show,97749.0,36337347.0,97739
4713415.0,KAV VERHOUZER,97669.0,4713415.0,97686
203488.0,Onra,97633.0,203488.0,97652
27741504.0,Point Point,97606.0,27741504.0,97675
3528180.0,Crywolf,97483.0,3528180.0,97555
1482611.0,Berner415,97273.0,1482611.0,97434
14989188.0,The Times and Sunday Times,97263.0,14989188.0,97260
82706.0,Daniel.Avery,97239.0,82706.0,97340
1102.0,deetron,97018.0,1102.0,97017
1473005.0,Benasis,96987.0,1473005.0,96984
2566439.0,jPhelpz,96897.0,2566439.0,96979
5326994.0,Tennyson,96804.0,5326994.0,96917
352.0,Delsin Records,96784.0,352.0,96820
1865336.0,Slice N Dice,96755.0,1865336.0,96784
445208.0,Reece Low,100786.0,445208.0,100861
242128695.0,MATT OX,96611.0,242128695.0,97524
25968879.0,TYuS,96610.0,25968879.0,96699
25388.0,Coyu,96525.0,25388.0,96666
33536302.0,KILLY,96512.0,33536302.0,97114
217263637.0,VOLACAST,96262.0,217263637.0,96657
30259906.0,Red Bull Music,96161.0,30259906.0,96321
1394846.0,Labrinth,96157.0,1394846.0,96199
28070123.0,Steve Void,96028.0,28070123.0,96237
1690295.0,Ostgut Ton | A-TON | unterton,96009.0,1690295.0,96334
4184647.0,onstreet.,95901.0,4184647.0,95900
1416.0,HNNY,95892.0,1416.0,95920
227593281.0,[ KLANDESTINE ],95667.0,227593281.0,96332
32503304.0,De Hofnar,95563.0,32503304.0,95565
5001188.0,Dancing Pineapple,111998.0,5001188.0,112012
510655.0,Space Ghost Music,96294.0,510655.0,96304
12565229.0,Milo & Otis,95511.0,12565229.0,95504
69005.0,Betoko,95436.0,69005.0,95495
42663603.0,Acid Pauli,95379.0,42663603.0,95799
193051429.0,[ SUITOR ],95349.0,193051429.0,96630
1176270.0,Nowadays Records,95249.0,1176270.0,95277
809933.0,Dirty Audio,95176.0,809933.0,95180
592907.0,SHIGETO,95110.0,592907.0,95109
275847283.0,Flow?,95109.0,275847283.0,95080
5990.0,Danny Daze,95030.0,5990.0,95053
37812192.0,Comic Book Club,94976.0,37812192.0,94964
9177423.0,no sleep,94953.0,9177423.0,94921
37811227.0,Big Pop Fun,94826.0,37811227.0,94835
